grid_id,center_lat,center_lon,predicted_demand,actual_demand,station_count,nearby_subway_stations_count,nearby_bus_stops_count,nearby_restaurants_count,nearby_shops_count,nearby_offices_count,nearby_universities_count,nearby_schools_count,nearby_hospitals_count,nearby_banks_count,nearby_parks_area_sqm
1255,42.35525,-71.08525,36.46004,0.0,0,0,0,0,1,2,1,1,0,0,2297546.0988725233
1256,42.35525,-71.08075,29.32277,0.0,0,0,0,10,69,9,1,3,0,1,2297546.0988725233
1257,42.35525,-71.07625,47.7793,0.0,0,1,4,25,157,36,0,5,0,5,2392297.297140164
1259,42.35525,-71.06725,55.33823,0.0,0,4,20,102,129,39,3,2,0,11,2550161.0722951777
1265,42.35525,-71.04025,35.70063,0.0,0,0,1,13,1,3,0,1,0,0,21626.796011547405
1266,42.35525,-71.03575000000001,25.524374,0.0,0,0,0,0,0,0,0,0,0,0,2082.8564673056417
1282,42.35974999999999,-71.16175000000001,25.674337,0.0,0,0,11,16,13,0,0,0,0,0,1992763.9551643196
1283,42.35974999999999,-71.15725,24.090319,0.0,0,0,14,17,16,0,0,0,0,0,2037134.4587715769
1285,42.35974999999999,-71.14825,30.182617,0.0,0,0,17,13,10,4,0,0,0,2,2184046.8816714077
1288,42.35974999999999,-71.13475,48.485207,0.0,0,0,16,11,24,25,1,2,0,2,2192186.6329085813
1290,42.35974999999999,-71.12575000000001,30.061964,0.0,0,0,19,6,7,4,3,0,0,1,80179.27593378274
1291,42.35974999999999,-71.12125,35.904198,0.0,0,0,11,3,4,2,4,0,0,0,1988455.7853055252
1292,42.35974999999999,-71.11675,40.288136,0.0,0,0,8,4,5,1,3,1,0,0,1995255.6630731644
1293,42.35974999999999,-71.11225,34.74504,0.0,0,0,10,9,10,2,3,2,0,0,2008734.1014675286
1298,42.35974999999999,-71.08975000000001,70.88488,0.0,0,1,12,24,11,25,1,0,0,6,1903118.09459273
1301,42.35974999999999,-71.07625,21.953917,0.0,0,1,1,14,35,21,1,2,2,0,2385373.633061131
1308,42.35974999999999,-71.04475,39.896954,0.0,0,0,1,9,7,2,0,0,0,0,50202.10083953403
1309,42.35974999999999,-71.04025,28.267708,0.0,0,0,0,0,0,0,0,0,0,0,44076.72672419538
1310,42.35974999999999,-71.03575000000001,30.004885,0.0,0,0,0,1,0,0,0,0,0,0,52811.36157138814
1311,42.35974999999999,-71.03125,30.697775,0.0,0,0,1,1,0,2,0,0,0,0,52811.36157138814
1312,42.35974999999999,-71.02674999999999,35.066624,0.0,0,0,1,9,3,2,0,0,0,0,8734.634847192754
1326,42.36425,-71.16175000000001,23.69186,0.0,0,0,7,17,13,2,0,3,0,0,1989726.7604290398
1329,42.36425,-71.14825,20.725937,0.0,0,0,5,2,3,0,0,0,0,1,2247100.667630648
1330,42.36425,-71.14375000000001,21.754934,0.0,0,0,8,4,7,1,0,0,0,1,2228050.2857284527
1331,42.36425,-71.13925,21.212698,0.0,0,0,9,6,8,5,1,2,0,1,2136899.1705952804
1335,42.36425,-71.12125,30.386742,0.0,0,0,8,2,2,1,5,0,0,0,1958424.211518065
1338,42.36425,-71.10775000000001,31.748999,0.0,0,2,24,36,45,18,2,3,0,6,37890.2494278337
1347,42.36425,-71.06725,34.777897,0.0,0,4,5,41,37,13,1,2,4,4,2333554.201313653
1350,42.36425,-71.05375000000001,47.006653,0.0,0,2,21,90,59,5,0,5,0,6,91669.73475122143
1352,42.36425,-71.04475,36.274883,0.0,0,0,0,8,5,1,0,0,0,0,83013.82347856721
1357,42.36425,-71.02225,24.7718,0.0,0,0,10,44,30,2,0,0,0,0,8734.634847192754
1360,42.36425,-71.00874999999999,22.96214,0.0,0,0,0,2,2,0,0,0,0,0,0.0
1373,42.36874999999999,-71.14825,46.300056,0.0,0,0,0,0,1,2,0,0,0,0,2245160.557761798
1374,42.36874999999999,-71.14375000000001,34.285213,0.0,0,0,0,0,0,0,0,1,0,0,2209261.346236372
1376,42.36874999999999,-71.13475,25.61473,0.0,0,0,0,0,0,0,2,2,0,0,2177480.8998469454
1379,42.36874999999999,-71.12125,49.238483,0.0,0,0,9,46,44,9,4,2,0,8,1949447.8974650754
1385,42.36874999999999,-71.09425,40.103302,0.0,0,0,22,26,26,19,1,3,0,0,62619.996683942576
1392,42.36874999999999,-71.06275,38.421482,0.0,0,4,14,29,15,7,0,1,0,2,2396240.7731146542
1394,42.36874999999999,-71.05375000000001,23.114906,0.0,0,0,7,25,13,3,0,4,0,0,143334.79305238152
1404,42.36874999999999,-71.00874999999999,22.96214,0.0,0,0,0,2,2,0,0,0,0,0,0.0
1409,42.37325,-71.18425,27.973389,0.0,0,0,0,1,1,2,0,2,0,0,82540.88894583913
1422,42.37325,-71.12575000000001,47.726353,0.0,0,0,10,32,52,11,9,2,0,6,2212660.72810361
1426,42.37325,-71.10775000000001,33.91943,0.0,0,0,33,19,22,17,1,5,2,0,14977.28469982484
1427,42.37325,-71.10325,26.733828,0.0,0,0,31,20,30,13,0,5,2,4,46560.209016288725
1432,42.37325,-71.08075,22.0486,0.0,0,1,13,15,28,9,0,1,0,3,64191.77758926553
1446,42.37325,-71.01775,22.835459,0.0,0,0,1,10,10,0,0,0,0,0,0.0
1447,42.37325,-71.01325,26.915255,0.0,0,0,0,4,4,0,0,0,0,0,0.0
1456,42.37774999999999,-71.17075,33.682117,0.0,0,0,10,7,7,2,0,2,0,1,54296.25878207908
1465,42.37774999999999,-71.13025,24.72756,0.0,0,0,12,2,0,3,3,5,1,0,2139401.2699571354
1466,42.37774999999999,-71.12575000000001,30.990883,0.0,0,0,19,13,37,10,8,5,0,2,2175666.2075622343
1472,42.37774999999999,-71.09875,31.705402,0.0,0,1,34,50,67,17,0,2,1,5,39337.92372552122
1491,42.37774999999999,-71.01325,28.01459,0.0,0,0,0,0,0,0,0,0,0,0,114574.08225695687
1492,42.37774999999999,-71.00874999999999,28.01459,0.0,0,0,0,0,0,0,0,0,0,0,99896.73835059252
1500,42.38225,-71.17075,35.17744,0.0,0,0,8,7,7,2,0,2,0,1,54296.25878207908
1511,42.38225,-71.12125,29.630857,0.0,0,0,12,19,42,8,5,4,0,2,51909.91763148387
1512,42.38225,-71.11675,23.778875,0.0,0,0,14,26,52,12,6,2,0,2,40609.92457768997
1513,42.38225,-71.11225,23.570133,0.0,0,0,14,21,28,8,4,2,0,0,30248.787918291546
1517,42.38225,-71.09425,26.87923,0.0,0,0,37,41,78,10,0,5,0,2,38789.69786826741
1527,42.38225,-71.04925,27.000626,0.0,0,0,1,0,0,0,0,0,1,0,21131.986576623254
1544,42.38674999999999,-71.17075,25.981934,0.0,0,0,0,0,0,0,0,2,0,0,46997.93787992005
1556,42.38674999999999,-71.11675,24.731808,0.0,0,2,21,44,75,16,5,5,0,5,7294.535326984767
1568,42.38674999999999,-71.06275,29.00403,0.0,0,0,0,0,2,0,0,0,0,0,20359.212972375186
1569,42.38674999999999,-71.05825,31.468506,0.0,0,0,0,0,2,0,0,0,0,0,80045.36766335784
1570,42.38674999999999,-71.05375000000001,28.01459,0.0,0,0,0,0,0,0,0,0,0,0,80045.36766335784
1586,42.39125,-71.17975000000001,28.980299,0.0,0,0,1,0,1,0,0,1,0,0,22962.94064823406
1598,42.39125,-71.12575000000001,40.385803,0.0,0,0,18,33,53,17,2,8,0,8,49396.22633278667
1601,42.39125,-71.11225,23.071587,0.0,0,1,18,8,17,2,3,2,1,2,24160.508766490304
1613,42.39125,-71.05825,31.468506,0.0,0,0,0,1,1,0,0,0,0,0,80045.36766335784
1614,42.39125,-71.05375000000001,32.840347,0.0,0,0,0,1,1,1,0,0,0,0,83091.62821446135
1628,42.39574999999999,-71.18875,20.849676,0.0,0,0,0,0,1,0,0,2,1,0,0.0
1629,42.39574999999999,-71.18425,20.849676,0.0,0,0,0,0,1,0,0,2,1,0,0.0
1642,42.39574999999999,-71.12575000000001,31.061024,0.0,0,1,25,49,78,26,0,4,0,12,30607.222082131782
1644,42.39574999999999,-71.11675,25.007374,0.0,0,2,21,45,44,14,0,1,0,10,35757.95128768061
1649,42.39574999999999,-71.09425,26.098597,0.0,0,0,20,4,20,0,0,3,0,0,54075.13675053004
1687,42.40025,-71.12125,35.834377,0.0,0,1,26,25,33,17,1,1,0,4,47777.173432716656
1716,42.40474999999999,-71.18875,20.238943,0.0,0,0,0,0,0,0,0,1,0,0,0.0
1786,42.40925,-71.07175000000001,23.835062,0.0,0,0,0,1,0,2,0,2,0,0,182291.81329902998
1822,42.41374999999999,-71.10775000000001,25.864141,0.0,0,0,30,12,13,2,1,0,0,2,594113.4964576565
